EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
858,59,0.0,Travel_Rarely,715,Research & Development,2,Sarjana,Life Sciences,1,Tinggi,Female,69,Sedang,4,Manufacturing Director,Sangat Tinggi,Single,13726,21829,3,Y,Yes,13,Sangat Baik,Rendah,80,0,30,4,Tinggi,5,3,4,3
863,49,0.0,Travel_Rarely,174,Sales,8,Magister,Technical Degree,1,Sangat Tinggi,Male,56,Sedang,4,Sales Executive,Sedang,Married,13120,11879,6,Y,No,17,Sangat Baik,Sedang,80,1,22,3,Tinggi,9,8,2,3
864,36,0.0,Travel_Rarely,132,Research & Development,6,Sarjana,Life Sciences,1,Sedang,Female,55,Sangat Tinggi,1,Laboratory Technician,Sangat Tinggi,Married,3038,22002,3,Y,No,12,Sangat Baik,Sedang,80,0,5,3,Tinggi,1,0,0,0
867,53,0.0,Travel_Rarely,970,Research & Development,7,Sarjana,Life Sciences,1,Tinggi,Male,59,Sangat Tinggi,4,Research Director,Tinggi,Married,14814,13514,3,Y,No,19,Sangat Baik,Tinggi,80,0,32,3,Tinggi,5,1,1,3
868,53,0.0,Travel_Rarely,868,Sales,8,Sarjana,Marketing,1,Rendah,Male,73,Tinggi,4,Sales Executive,Sangat Tinggi,Married,11836,22789,5,Y,No,14,Sangat Baik,Tinggi,80,1,28,3,Tinggi,2,0,2,2
872,31,1.0,Travel_Frequently,1445,Research & Development,1,Doktor,Life Sciences,1,Tinggi,Female,100,Sangat Tinggi,3,Manufacturing Director,Sedang,Single,7446,8931,1,Y,No,11,Sangat Baik,Rendah,80,0,10,2,Tinggi,10,8,4,7
874,29,0.0,Travel_Rarely,1389,Research & Development,21,Magister,Life Sciences,1,Sedang,Female,51,Sangat Tinggi,3,Manufacturing Director,Rendah,Divorced,9980,10195,1,Y,No,11,Sangat Baik,Tinggi,80,1,10,1,Tinggi,10,9,8,8
876,26,1.0,Travel_Frequently,342,Research & Development,2,Sarjana,Life Sciences,1,Rendah,Male,57,Tinggi,1,Research Scientist,Rendah,Married,2042,15346,6,Y,Yes,14,Sangat Baik,Sedang,80,1,6,2,Tinggi,3,2,1,2
877,20,1.0,Travel_Rarely,500,Sales,2,Sarjana,Medical,1,Tinggi,Female,49,Sedang,1,Sales Representative,Tinggi,Single,2044,22052,1,Y,No,13,Sangat Baik,Sangat Tinggi,80,0,2,3,Sedang,2,2,0,2
878,31,0.0,Travel_Rarely,828,Sales,2,Di bawah perguruan tinggi,Life Sciences,1,Sedang,Male,77,Tinggi,2,Sales Executive,Sangat Tinggi,Single,6582,8346,4,Y,Yes,13,Sangat Baik,Tinggi,80,0,10,2,Sangat Tinggi,6,5,0,5
879,33,0.0,Travel_Rarely,1075,Human Resources,3,Perguruan tinggi,Human Resources,1,Sangat Tinggi,Male,57,Tinggi,1,Human Resources,Sedang,Divorced,2277,22650,3,Y,Yes,11,Sangat Baik,Tinggi,80,1,7,4,Sangat Tinggi,4,3,0,3
880,25,0.0,Travel_Rarely,949,Research & Development,1,Sarjana,Technical Degree,1,Rendah,Male,81,Tinggi,1,Laboratory Technician,Sangat Tinggi,Married,3229,4910,4,Y,No,11,Sangat Baik,Sedang,80,1,7,2,Sedang,3,2,0,2
881,34,0.0,Travel_Rarely,1442,Research & Development,9,Sarjana,Medical,1,Sangat Tinggi,Female,46,Sedang,3,Healthcare Representative,Sedang,Single,8621,17654,1,Y,No,14,Sangat Baik,Sedang,80,0,9,3,Sangat Tinggi,8,7,7,7
883,33,0.0,Travel_Frequently,515,Research & Development,1,Perguruan tinggi,Life Sciences,1,Rendah,Female,98,Tinggi,3,Research Director,Sangat Tinggi,Single,13458,15146,1,Y,Yes,12,Sangat Baik,Tinggi,80,0,15,1,Tinggi,15,14,8,12
884,45,0.0,Travel_Rarely,1448,Research & Development,29,Sarjana,Technical Degree,1,Sedang,Male,55,Tinggi,3,Manufacturing Director,Sangat Tinggi,Married,9380,14720,4,Y,Yes,18,Sangat Baik,Sangat Tinggi,80,2,10,4,Sangat Tinggi,3,1,1,2
885,40,0.0,Travel_Frequently,902,Research & Development,26,Perguruan tinggi,Medical,1,Tinggi,Female,92,Sedang,2,Research Scientist,Sangat Tinggi,Married,4422,21203,3,Y,Yes,13,Sangat Baik,Sangat Tinggi,80,1,16,3,Rendah,1,1,0,0
887,22,0.0,Travel_Rarely,253,Research & Development,11,Sarjana,Medical,1,Rendah,Female,43,Tinggi,1,Research Scientist,Sedang,Married,2244,24440,1,Y,No,13,Sangat Baik,Sangat Tinggi,80,1,2,1,Tinggi,2,1,1,2
888,38,1.0,Travel_Rarely,1180,Research & Development,29,Di bawah perguruan tinggi,Medical,1,Sedang,Male,70,Tinggi,2,Healthcare Representative,Rendah,Married,6673,11354,7,Y,Yes,19,Sangat Baik,Sedang,80,0,17,2,Tinggi,1,0,0,0
890,43,0.0,Travel_Rarely,782,Research & Development,6,Magister,Other,1,Sedang,Male,50,Sedang,4,Research Director,Sangat Tinggi,Divorced,16627,2671,4,Y,Yes,14,Sangat Baik,Tinggi,80,1,21,3,Sedang,1,0,0,0
892,48,0.0,Travel_Rarely,530,Sales,29,Di bawah perguruan tinggi,Medical,1,Rendah,Female,91,Tinggi,3,Manager,Tinggi,Married,12504,23978,3,Y,No,21,Luar Biasa,Sedang,80,1,15,3,Rendah,0,0,0,0
893,18,0.0,Non-Travel,287,Research & Development,5,Perguruan tinggi,Life Sciences,1,Sedang,Male,73,Tinggi,1,Research Scientist,Sangat Tinggi,Single,1051,13493,1,Y,No,15,Sangat Baik,Sangat Tinggi,80,0,0,2,Tinggi,0,0,0,0
895,35,0.0,Travel_Rarely,1296,Research & Development,5,Magister,Technical Degree,1,Tinggi,Male,62,Tinggi,3,Manufacturing Director,Sedang,Single,8095,18264,0,Y,No,13,Sangat Baik,Sangat Tinggi,80,0,17,5,Tinggi,16,6,0,13
896,28,0.0,Travel_Frequently,193,Research & Development,2,Sarjana,Life Sciences,1,Sangat Tinggi,Male,52,Sedang,1,Laboratory Technician,Sangat Tinggi,Married,3867,14222,1,Y,Yes,12,Sangat Baik,Sedang,80,1,2,2,Tinggi,2,2,2,2
899,48,0.0,Travel_Rarely,1236,Research & Development,1,Magister,Life Sciences,1,Sangat Tinggi,Female,40,Sedang,4,Manager,Rendah,Married,15402,17997,7,Y,No,11,Sangat Baik,Rendah,80,1,21,3,Rendah,3,2,0,2
901,40,0.0,Travel_Rarely,989,Research & Development,4,Di bawah perguruan tinggi,Medical,1,Sangat Tinggi,Female,46,Tinggi,5,Manager,Tinggi,Married,19033,6499,1,Y,No,14,Sangat Baik,Sedang,80,1,21,2,Tinggi,20,8,9,9
905,25,0.0,Travel_Rarely,141,Sales,3,Di bawah perguruan tinggi,Other,1,Tinggi,Male,98,Tinggi,2,Sales Executive,Rendah,Married,4194,14363,1,Y,Yes,18,Sangat Baik,Sangat Tinggi,80,0,5,3,Tinggi,5,3,0,3
906,29,1.0,Travel_Rarely,806,Research & Development,7,Sarjana,Technical Degree,1,Sedang,Female,39,Tinggi,1,Laboratory Technician,Tinggi,Divorced,3339,17285,3,Y,Yes,13,Sangat Baik,Rendah,80,2,10,2,Tinggi,7,7,7,7
907,55,0.0,Travel_Frequently,1091,Research & Development,2,Di bawah perguruan tinggi,Life Sciences,1,Sangat Tinggi,Male,65,Tinggi,3,Manufacturing Director,Sedang,Married,10976,15813,3,Y,No,18,Sangat Baik,Sedang,80,1,23,4,Tinggi,3,2,1,2
909,31,0.0,Travel_Rarely,1274,Research & Development,9,Di bawah perguruan tinggi,Life Sciences,1,Tinggi,Male,33,Tinggi,3,Manufacturing Director,Sedang,Divorced,10648,14394,1,Y,No,25,Luar Biasa,Sangat Tinggi,80,1,13,6,Sangat Tinggi,13,8,0,8
912,36,0.0,Travel_Rarely,216,Research & Development,6,Perguruan tinggi,Medical,1,Sedang,Male,84,Tinggi,2,Manufacturing Director,Sedang,Divorced,4941,2819,6,Y,No,20,Luar Biasa,Sangat Tinggi,80,2,7,0,Tinggi,3,2,0,1
914,38,0.0,Travel_Rarely,1009,Sales,2,Perguruan tinggi,Life Sciences,1,Sedang,Female,31,Tinggi,2,Sales Executive,Rendah,Divorced,6893,19461,3,Y,No,15,Sangat Baik,Sangat Tinggi,80,1,11,3,Tinggi,7,7,1,7
915,56,0.0,Travel_Rarely,713,Research & Development,8,Sarjana,Life Sciences,1,Tinggi,Female,67,Tinggi,1,Research Scientist,Rendah,Divorced,4257,13939,4,Y,Yes,18,Sangat Baik,Tinggi,80,1,19,3,Tinggi,2,2,2,2
916,59,0.0,Travel_Frequently,1225,Sales,1,Di bawah perguruan tinggi,Life Sciences,1,Rendah,Female,57,Sedang,2,Sales Executive,Tinggi,Single,5473,24668,7,Y,No,11,Sangat Baik,Sangat Tinggi,80,0,20,2,Sedang,4,3,1,3
918,27,0.0,Travel_Rarely,1220,Research & Development,5,Sarjana,Life Sciences,1,Tinggi,Female,85,Tinggi,1,Research Scientist,Sedang,Single,2478,20938,1,Y,Yes,12,Sangat Baik,Sedang,80,0,4,2,Sedang,4,3,1,2
919,35,0.0,Travel_Rarely,882,Sales,3,Magister,Life Sciences,1,Sangat Tinggi,Male,92,Tinggi,3,Sales Executive,Sangat Tinggi,Divorced,7823,6812,6,Y,No,13,Sangat Baik,Sedang,80,1,12,2,Tinggi,10,9,0,8
922,34,0.0,Travel_Rarely,546,Research & Development,10,Sarjana,Life Sciences,1,Sedang,Male,83,Tinggi,1,Laboratory Technician,Sedang,Divorced,2008,6896,1,Y,No,14,Sangat Baik,Sedang,80,2,1,3,Tinggi,1,0,1,0
924,42,0.0,Travel_Rarely,916,Research & Development,17,Perguruan tinggi,Life Sciences,1,Sangat Tinggi,Female,82,Sangat Tinggi,2,Research Scientist,Rendah,Single,6545,23016,3,Y,Yes,13,Sangat Baik,Tinggi,80,0,10,1,Tinggi,3,2,0,2
926,34,0.0,Travel_Rarely,1031,Research & Development,6,Magister,Life Sciences,1,Tinggi,Female,45,Sedang,2,Research Scientist,Sedang,Divorced,4505,15000,6,Y,No,15,Sangat Baik,Tinggi,80,1,12,3,Tinggi,1,0,0,0
927,41,0.0,Travel_Rarely,645,Sales,1,Sarjana,Marketing,1,Sedang,Male,49,Sangat Tinggi,3,Sales Executive,Rendah,Married,8392,19566,1,Y,No,16,Sangat Baik,Tinggi,80,1,10,2,Tinggi,10,7,0,7
928,26,1.0,Travel_Frequently,426,Human Resources,17,Magister,Life Sciences,1,Sedang,Female,58,Tinggi,1,Human Resources,Tinggi,Divorced,2741,22808,0,Y,Yes,11,Sangat Baik,Sedang,80,1,8,2,Sedang,7,7,1,0
931,31,1.0,Travel_Frequently,874,Research & Development,15,Sarjana,Medical,1,Tinggi,Male,72,Tinggi,1,Laboratory Technician,Tinggi,Married,2610,6233,1,Y,No,12,Sangat Baik,Tinggi,80,1,2,5,Sedang,2,2,2,2
932,19,1.0,Travel_Rarely,489,Human Resources,2,Perguruan tinggi,Technical Degree,1,Rendah,Male,52,Sedang,1,Human Resources,Sangat Tinggi,Single,2564,18437,1,Y,No,12,Sangat Baik,Tinggi,80,0,1,3,Sangat Tinggi,1,0,0,0
933,32,0.0,Travel_Rarely,638,Research & Development,8,Perguruan tinggi,Medical,1,Tinggi,Female,91,Sangat Tinggi,2,Research Scientist,Tinggi,Married,5175,22162,5,Y,No,12,Sangat Baik,Tinggi,80,1,9,3,Sedang,5,3,1,3
934,50,0.0,Non-Travel,145,Sales,1,Sarjana,Life Sciences,1,Sangat Tinggi,Female,95,Tinggi,2,Sales Executive,Tinggi,Married,6347,24920,0,Y,No,12,Sangat Baik,Rendah,80,1,19,3,Tinggi,18,7,0,13
935,36,0.0,Non-Travel,217,Research & Development,18,Magister,Life Sciences,1,Rendah,Male,78,Tinggi,2,Manufacturing Director,Sangat Tinggi,Single,7779,23238,2,Y,No,20,Luar Biasa,Rendah,80,0,18,0,Tinggi,11,9,0,9
936,44,0.0,Travel_Rarely,1099,Sales,5,Sarjana,Marketing,1,Sedang,Male,88,Tinggi,5,Manager,Sedang,Married,18213,8751,7,Y,No,11,Sangat Baik,Tinggi,80,1,26,5,Tinggi,22,9,3,10
937,25,0.0,Travel_Rarely,810,Sales,8,Sarjana,Life Sciences,1,Sangat Tinggi,Male,57,Sangat Tinggi,2,Sales Executive,Sedang,Married,4851,15678,0,Y,No,22,Luar Biasa,Tinggi,80,1,4,4,Tinggi,3,2,1,2
938,33,0.0,Travel_Rarely,461,Research & Development,13,Di bawah perguruan tinggi,Life Sciences,1,Sedang,Female,53,Tinggi,1,Research Scientist,Sangat Tinggi,Single,3452,17241,3,Y,No,18,Sangat Baik,Rendah,80,0,5,4,Tinggi,3,2,0,2
939,27,0.0,Travel_Rarely,1103,Research & Development,14,Sarjana,Life Sciences,1,Rendah,Male,42,Tinggi,1,Research Scientist,Rendah,Married,2235,14377,1,Y,Yes,14,Sangat Baik,Sangat Tinggi,80,2,9,3,Sedang,9,7,6,8
940,29,0.0,Travel_Rarely,718,Research & Development,8,Di bawah perguruan tinggi,Medical,1,Sedang,Male,79,Sedang,2,Manufacturing Director,Sangat Tinggi,Married,5056,17689,1,Y,Yes,15,Sangat Baik,Tinggi,80,1,10,2,Sedang,10,7,1,2
941,50,0.0,Travel_Rarely,328,Research & Development,1,Sarjana,Medical,1,Tinggi,Male,86,Sedang,1,Laboratory Technician,Tinggi,Married,3690,3425,2,Y,No,15,Sangat Baik,Sangat Tinggi,80,1,5,2,Sedang,3,2,0,2
942,25,0.0,Travel_Rarely,266,Research & Development,1,Sarjana,Medical,1,Sangat Tinggi,Female,40,Tinggi,1,Research Scientist,Sedang,Single,2096,18830,1,Y,No,18,Sangat Baik,Sangat Tinggi,80,0,2,3,Sedang,2,2,2,1
943,35,0.0,Travel_Rarely,528,Human Resources,8,Magister,Technical Degree,1,Tinggi,Male,100,Tinggi,1,Human Resources,Tinggi,Single,4323,7108,1,Y,No,17,Sangat Baik,Sedang,80,0,6,2,Rendah,5,4,1,4
945,33,1.0,Travel_Rarely,350,Sales,5,Sarjana,Marketing,1,Sangat Tinggi,Female,34,Tinggi,1,Sales Representative,Tinggi,Single,2851,9150,1,Y,Yes,13,Sangat Baik,Sedang,80,0,1,2,Tinggi,1,0,0,0
947,57,0.0,Travel_Rarely,210,Sales,29,Sarjana,Marketing,1,Rendah,Male,56,Sedang,4,Manager,Sangat Tinggi,Divorced,14118,22102,3,Y,No,12,Sangat Baik,Tinggi,80,1,32,3,Sedang,1,0,0,0
948,39,1.0,Travel_Rarely,895,Sales,5,Sarjana,Technical Degree,1,Sangat Tinggi,Male,56,Tinggi,2,Sales Representative,Sangat Tinggi,Married,2086,3335,3,Y,No,14,Sangat Baik,Tinggi,80,1,19,6,Sangat Tinggi,1,0,0,0
951,20,1.0,Travel_Frequently,769,Sales,9,Sarjana,Marketing,1,Sangat Tinggi,Female,54,Tinggi,1,Sales Representative,Sangat Tinggi,Single,2323,17205,1,Y,Yes,14,Sangat Baik,Sedang,80,0,2,3,Tinggi,2,2,0,2
952,58,0.0,Non-Travel,390,Research & Development,1,Magister,Life Sciences,1,Sangat Tinggi,Male,32,Rendah,2,Healthcare Representative,Tinggi,Divorced,5660,17056,2,Y,Yes,13,Sangat Baik,Sangat Tinggi,80,1,12,2,Tinggi,5,3,1,2
955,51,0.0,Travel_Rarely,1302,Research & Development,2,Sarjana,Medical,1,Sangat Tinggi,Male,84,Rendah,2,Manufacturing Director,Sedang,Divorced,5482,16321,5,Y,No,18,Sangat Baik,Sangat Tinggi,80,1,13,3,Tinggi,4,1,1,2
956,33,0.0,Travel_Rarely,922,Research & Development,1,Doktor,Medical,1,Rendah,Female,95,Sangat Tinggi,4,Research Director,Tinggi,Divorced,16184,22578,4,Y,No,19,Sangat Baik,Tinggi,80,1,10,2,Tinggi,6,1,0,5
959,38,0.0,Travel_Rarely,130,Sales,2,Perguruan tinggi,Marketing,1,Sangat Tinggi,Male,32,Tinggi,3,Sales Executive,Sedang,Single,7351,20619,7,Y,No,16,Sangat Baik,Tinggi,80,0,10,2,Tinggi,1,0,0,0
961,37,0.0,Non-Travel,728,Research & Development,1,Magister,Medical,1,Rendah,Female,80,Tinggi,3,Research Director,Sangat Tinggi,Divorced,13603,11677,2,Y,Yes,18,Sangat Baik,Rendah,80,2,15,2,Tinggi,5,2,0,2
962,37,0.0,Travel_Rarely,408,Research & Development,19,Perguruan tinggi,Life Sciences,1,Sedang,Male,73,Tinggi,1,Research Scientist,Sedang,Married,3022,10227,4,Y,No,21,Luar Biasa,Rendah,80,0,8,1,Tinggi,1,0,0,0
963,33,1.0,Travel_Rarely,465,Research & Development,2,Perguruan tinggi,Life Sciences,1,Rendah,Female,39,Tinggi,1,Laboratory Technician,Rendah,Married,2707,21509,7,Y,No,20,Luar Biasa,Rendah,80,0,13,3,Sangat Tinggi,9,7,1,7
964,39,0.0,Travel_Rarely,524,Research & Development,18,Perguruan tinggi,Life Sciences,1,Rendah,Male,32,Tinggi,2,Manufacturing Director,Tinggi,Single,4534,13352,0,Y,No,11,Sangat Baik,Rendah,80,0,9,6,Tinggi,8,7,1,7
965,22,1.0,Travel_Frequently,1368,Research & Development,4,Di bawah perguruan tinggi,Technical Degree,1,Tinggi,Male,99,Sedang,1,Laboratory Technician,Tinggi,Single,3894,9129,5,Y,No,16,Sangat Baik,Tinggi,80,0,4,3,Tinggi,2,2,1,2
968,52,0.0,Travel_Rarely,1325,Research & Development,11,Magister,Life Sciences,1,Sangat Tinggi,Female,82,Tinggi,2,Laboratory Technician,Tinggi,Married,3149,21821,8,Y,No,20,Luar Biasa,Sedang,80,1,9,3,Tinggi,5,2,1,4
969,40,0.0,Travel_Rarely,1492,Research & Development,20,Magister,Technical Degree,1,Rendah,Male,61,Tinggi,3,Healthcare Representative,Sangat Tinggi,Married,10322,26542,4,Y,No,20,Luar Biasa,Sangat Tinggi,80,1,14,6,Tinggi,11,10,11,1
971,35,0.0,Travel_Rarely,1219,Sales,18,Sarjana,Medical,1,Tinggi,Female,86,Tinggi,2,Sales Executive,Tinggi,Married,4601,6179,1,Y,No,16,Sangat Baik,Sedang,80,0,5,3,Tinggi,5,2,1,0
972,47,0.0,Travel_Rarely,1454,Sales,2,Magister,Life Sciences,1,Sangat Tinggi,Female,65,Sedang,1,Sales Representative,Sangat Tinggi,Single,3294,13137,1,Y,Yes,18,Sangat Baik,Rendah,80,0,3,3,Sedang,3,2,1,2
973,54,0.0,Non-Travel,142,Human Resources,26,Sarjana,Human Resources,1,Sangat Tinggi,Female,30,Sangat Tinggi,4,Manager,Sangat Tinggi,Single,17328,13871,2,Y,Yes,12,Sangat Baik,Tinggi,80,0,23,3,Tinggi,5,3,4,4
976,32,1.0,Travel_Rarely,374,Research & Development,25,Magister,Life Sciences,1,Rendah,Male,87,Tinggi,1,Laboratory Technician,Sangat Tinggi,Single,2795,18016,1,Y,Yes,24,Luar Biasa,Tinggi,80,0,1,2,Rendah,1,0,0,1
977,29,0.0,Non-Travel,1496,Research & Development,1,Di bawah perguruan tinggi,Technical Degree,1,Sangat Tinggi,Male,41,Tinggi,2,Manufacturing Director,Tinggi,Married,4319,26283,1,Y,No,13,Sangat Baik,Rendah,80,1,10,1,Tinggi,10,7,0,9
979,28,0.0,Travel_Rarely,640,Research & Development,1,Sarjana,Technical Degree,1,Sangat Tinggi,Male,84,Tinggi,1,Research Scientist,Rendah,Single,2080,4732,2,Y,No,11,Sangat Baik,Sedang,80,0,5,2,Sedang,3,2,1,2
981,36,0.0,Travel_Rarely,938,Research & Development,2,Magister,Medical,1,Tinggi,Male,79,Tinggi,1,Laboratory Technician,Tinggi,Single,2519,12287,4,Y,No,21,Luar Biasa,Tinggi,80,0,16,6,Tinggi,11,8,3,9
983,34,0.0,Travel_Frequently,648,Human Resources,11,Sarjana,Life Sciences,1,Tinggi,Male,56,Sedang,2,Human Resources,Sedang,Married,4490,21833,4,Y,No,11,Sangat Baik,Sangat Tinggi,80,2,14,5,Sangat Tinggi,10,9,1,8
985,39,0.0,Travel_Frequently,672,Research & Development,7,Perguruan tinggi,Medical,1,Tinggi,Male,54,Sedang,5,Manager,Sangat Tinggi,Married,19272,21141,1,Y,No,15,Sangat Baik,Rendah,80,1,21,2,Tinggi,21,9,13,3
987,56,1.0,Travel_Rarely,441,Research & Development,14,Magister,Life Sciences,1,Sedang,Female,72,Tinggi,1,Research Scientist,Sedang,Married,4963,4510,9,Y,Yes,18,Sangat Baik,Rendah,80,3,7,2,Tinggi,5,4,4,3
988,44,0.0,Travel_Rarely,1117,Research & Development,2,Di bawah perguruan tinggi,Life Sciences,1,Rendah,Female,72,Sangat Tinggi,1,Research Scientist,Sangat Tinggi,Married,2011,19982,1,Y,No,13,Sangat Baik,Sangat Tinggi,80,1,10,5,Tinggi,10,5,7,7
989,49,0.0,Travel_Rarely,527,Research & Development,8,Perguruan tinggi,Other,1,Rendah,Female,51,Tinggi,3,Laboratory Technician,Sedang,Married,7403,22477,4,Y,No,11,Sangat Baik,Tinggi,80,1,29,3,Sedang,26,9,1,7
990,42,1.0,Travel_Frequently,933,Research & Development,19,Sarjana,Medical,1,Tinggi,Male,57,Sangat Tinggi,1,Research Scientist,Tinggi,Divorced,2759,20366,6,Y,Yes,12,Sangat Baik,Sangat Tinggi,80,0,7,2,Tinggi,2,2,2,2
991,30,0.0,Travel_Rarely,1329,Sales,29,Magister,Life Sciences,1,Tinggi,Male,61,Tinggi,2,Sales Executive,Rendah,Divorced,4115,13192,8,Y,No,19,Sangat Baik,Tinggi,80,3,8,3,Tinggi,4,3,0,3
993,40,0.0,Non-Travel,218,Research & Development,8,Di bawah perguruan tinggi,Medical,1,Sangat Tinggi,Male,55,Sedang,3,Research Director,Sedang,Divorced,13757,25178,2,Y,No,11,Sangat Baik,Tinggi,80,1,16,5,Tinggi,9,8,4,8
995,44,0.0,Non-Travel,381,Research & Development,24,Sarjana,Medical,1,Rendah,Male,49,Rendah,1,Laboratory Technician,Tinggi,Single,3708,2104,2,Y,No,14,Sangat Baik,Tinggi,80,0,9,5,Tinggi,5,2,1,4
996,52,0.0,Travel_Frequently,890,Research & Development,25,Magister,Medical,1,Tinggi,Female,81,Sedang,4,Manufacturing Director,Sangat Tinggi,Married,13826,19028,3,Y,No,22,Luar Biasa,Tinggi,80,0,31,3,Tinggi,9,8,0,0
997,54,0.0,Travel_Rarely,971,Research & Development,1,Sarjana,Medical,1,Sangat Tinggi,Female,54,Tinggi,4,Research Director,Sangat Tinggi,Single,17328,5652,6,Y,No,19,Sangat Baik,Sangat Tinggi,80,0,29,3,Sedang,20,7,12,7
998,25,1.0,Travel_Rarely,1219,Research & Development,4,Di bawah perguruan tinggi,Technical Degree,1,Sangat Tinggi,Male,32,Tinggi,1,Laboratory Technician,Sangat Tinggi,Married,3691,4605,1,Y,Yes,15,Sangat Baik,Sedang,80,1,7,3,Sangat Tinggi,7,7,5,6
999,35,0.0,Non-Travel,1225,Research & Development,2,Magister,Life Sciences,1,Sangat Tinggi,Female,61,Tinggi,2,Healthcare Representative,Rendah,Divorced,5093,4761,2,Y,No,11,Sangat Baik,Rendah,80,1,16,2,Sangat Tinggi,1,0,0,0
1002,29,0.0,Travel_Rarely,657,Research & Development,27,Sarjana,Medical,1,Sedang,Female,66,Tinggi,2,Healthcare Representative,Tinggi,Married,4335,25549,4,Y,No,12,Sangat Baik,Rendah,80,1,11,3,Sedang,8,7,1,1
1003,22,0.0,Travel_Rarely,534,Research & Development,15,Sarjana,Medical,1,Sedang,Female,59,Tinggi,1,Laboratory Technician,Sangat Tinggi,Single,2871,23785,1,Y,No,15,Sangat Baik,Tinggi,80,0,1,5,Tinggi,0,0,0,0
1004,38,0.0,Travel_Rarely,1495,Research & Development,10,Sarjana,Medical,1,Tinggi,Female,76,Tinggi,2,Healthcare Representative,Tinggi,Married,9824,22174,3,Y,No,19,Sangat Baik,Tinggi,80,1,18,4,Tinggi,1,0,0,0
1005,33,0.0,Travel_Rarely,586,Sales,1,Sarjana,Medical,1,Rendah,Male,48,Sangat Tinggi,2,Sales Executive,Rendah,Divorced,4037,21816,1,Y,No,22,Luar Biasa,Rendah,80,1,9,5,Tinggi,9,8,0,8
1006,25,1.0,Travel_Frequently,599,Sales,24,Di bawah perguruan tinggi,Life Sciences,1,Tinggi,Male,73,Rendah,1,Sales Representative,Sangat Tinggi,Single,1118,8040,1,Y,Yes,14,Sangat Baik,Sangat Tinggi,80,0,1,4,Tinggi,1,0,1,0
1007,31,0.0,Travel_Rarely,480,Research & Development,7,Perguruan tinggi,Medical,1,Sedang,Female,31,Tinggi,2,Manufacturing Director,Rendah,Married,4306,4156,1,Y,No,12,Sangat Baik,Sedang,80,1,13,5,Rendah,13,10,3,12
1010,29,0.0,Travel_Rarely,1176,Sales,3,Perguruan tinggi,Medical,1,Sedang,Female,62,Tinggi,2,Sales Executive,Tinggi,Married,5561,3487,1,Y,No,14,Sangat Baik,Rendah,80,1,6,5,Sedang,6,0,1,2
1011,29,0.0,Travel_Frequently,1404,Sales,20,Sarjana,Technical Degree,1,Tinggi,Female,84,Tinggi,1,Sales Representative,Sangat Tinggi,Married,2157,18203,1,Y,No,15,Sangat Baik,Sedang,80,1,3,5,Tinggi,3,1,0,2
1013,54,0.0,Travel_Frequently,928,Research & Development,20,Magister,Life Sciences,1,Sangat Tinggi,Female,31,Tinggi,2,Research Scientist,Tinggi,Single,4869,16885,3,Y,No,12,Sangat Baik,Sangat Tinggi,80,0,20,4,Sedang,4,3,0,3
1014,54,0.0,Travel_Rarely,376,Research & Development,19,Magister,Medical,1,Sangat Tinggi,Female,95,Tinggi,2,Manufacturing Director,Rendah,Divorced,5485,22670,9,Y,Yes,11,Sangat Baik,Sedang,80,2,9,4,Tinggi,5,3,1,4
1015,31,1.0,Non-Travel,335,Research & Development,9,Perguruan tinggi,Medical,1,Tinggi,Male,46,Sedang,1,Research Scientist,Rendah,Single,2321,10322,0,Y,Yes,22,Luar Biasa,Rendah,80,0,4,0,Tinggi,3,2,1,2
1017,47,0.0,Travel_Rarely,465,Research & Development,1,Sarjana,Technical Degree,1,Rendah,Male,74,Tinggi,1,Research Scientist,Sangat Tinggi,Married,3420,10205,7,Y,No,12,Sangat Baik,Tinggi,80,1,17,2,Sedang,6,5,1,2
1018,36,0.0,Travel_Rarely,1299,Research & Development,27,Sarjana,Medical,1,Tinggi,Male,94,Tinggi,2,Healthcare Representative,Tinggi,Married,5237,16577,6,Y,No,13,Sangat Baik,Sedang,80,2,17,3,Sedang,7,7,7,7
1019,41,0.0,Travel_Rarely,1283,Research & Development,5,Doktor,Medical,1,Sedang,Male,90,Sangat Tinggi,1,Research Scientist,Tinggi,Married,2127,5561,2,Y,Yes,12,Sangat Baik,Rendah,80,0,7,5,Sedang,4,2,0,3
1020,29,1.0,Travel_Frequently,115,Sales,13,Sarjana,Technical Degree,1,Rendah,Female,51,Tinggi,2,Sales Executive,Sedang,Single,5765,17485,5,Y,No,11,Sangat Baik,Rendah,80,0,7,4,Rendah,5,3,0,0
1021,18,1.0,Travel_Frequently,1306,Sales,5,Sarjana,Marketing,1,Sedang,Male,69,Tinggi,1,Sales Representative,Sedang,Single,1878,8059,1,Y,Yes,14,Sangat Baik,Sangat Tinggi,80,0,0,3,Tinggi,0,0,0,0
